"","tconst","name","nconst","category","deathYear","knownForTitles","oscar_no","oscar_yr","award","movie","birth_pl","birth_y","titleType","primaryTitle","startYear","genres"
"139","tt0002287","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","Just Like a Woman","1912","Romance,Short"
"140","tt0002302","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","Lena and the Geese","1912","Fantasy,Romance,Short"
"141","tt0002318","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","A Lodging for the Night","1912","Romance,Short"
"142","tt0002357","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","The Mender of Nets","1912","Romance,Short"
"143","tt0002382","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","My Baby","1912","Comedy,Short"
"144","tt0002382","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","My Baby","1912","Comedy,Short"
"145","tt0002383","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","My Hero","1912","Short,Western"
"146","tt0002386","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","The Narrow Road","1912","Drama,Short"
"147","tt0002391","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","The New York Hat","1912","Drama,Short"
"148","tt0002391","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The New York Hat","1912","Drama,Short"
"149","tt0002400","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","The Old Actor","1912","Drama,Short"
"150","tt0002409","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","The One She Loved","1912","Romance,Short"
"151","tt0002409","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The One She Loved","1912","Romance,Short"
"152","tt0002415","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Painted Lady","1912","Drama,Short"
"153","tt0002423","Emil Jannings","nm0417837","actor","1950","tt0019553,tt0016847,tt0019071,tt0029817","1",1929,"Best actor","The Way of All Flesh & The Las","Switzerland",1884,"movie","Passion","1919","Biography,Drama,Romance"
"154","tt0002441","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","A Pueblo Legend","1912","Romance,Short"
"155","tt0002478","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","The School Teacher and the Waif","1912","Comedy,Drama,Short"
"156","tt0002492","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","A Siren of Impulse","1912","Romance,Short"
"157","tt0002497","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","So Near, Yet So Far","1912","Romance,Short"
"158","tt0002497","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","So Near, Yet So Far","1912","Romance,Short"
"159","tt0002585","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","With the Enemy's Help","1912","Short,Western"
"160","tt0002586","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","Won by a Fish","1912","Comedy,Short"
"161","tt0002603","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","An Adventure in the Autumn Woods","1913","Drama,Short"
"162","tt0002736","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","Caprice","1913","Comedy,Drama,Short"
"163","tt0002776","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Crook and the Girl","1913","Drama,Short"
"164","tt0002795","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Death's Marathon","1913","Drama,Romance,Short"
"165","tt0002829","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Enemy's Baby","1913","Drama,Short"
"166","tt0002848","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Fate","1913","Drama,Short"
"167","tt0002985","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The House of Darkness","1913","Drama,Short"
"168","tt0002986","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The House of Discord","1913","Drama,Short"
"169","tt0003006","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"movie","In the Bishop's Carriage","1913","Crime,Drama"
"170","tt0003011","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","An Indian's Loyalty","1913","Short,Western"
"171","tt0003035","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Just Gold","1913","Drama,Short"
"172","tt0003046","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Lady and the Mouse","1913","Drama,Short"
"173","tt0003075","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Little Tease","1913","Drama,Short"
"174","tt0003151","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Mirror","1913","Drama,Short"
"175","tt0003158","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","A Misunderstood Boy","1913","Drama,Short"
"176","tt0003207","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Near to Earth","1913","Drama,Short"
"177","tt0003226","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Oil and Water","1913","Drama,Short"
"178","tt0003251","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Pa Says","1913","Comedy,Short"
"179","tt0003268","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Perfidy of Mary","1913","Drama,Short"
"180","tt0003313","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Ranchero's Revenge","1913","Short,Western"
"181","tt0003370","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Sheriff's Baby","1913","Short,Western"
"182","tt0003385","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","So Runs the Way","1913","Drama,Short"
"183","tt0003413","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Stolen Treaty","1913","Drama,Short"
"184","tt0003427","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Switch Tower","1913","Drama,Short"
"185","tt0003454","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Three Friends","1913","Short,Western"
"186","tt0003460","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","A Timely Interception","1913","Drama,Short"
"187","tt0003492","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Under the Shadow of the Law","1913","Drama,Short"
"188","tt0003497","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","The Unwelcome Guest","1913","Drama,Short"
"189","tt0003516","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Wanderer","1913","Drama,Fantasy,Short"
"190","tt0003525","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Well","1913","Drama,Short"
"191","tt0003577","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Wrong Bottle","1913","Drama,Short"
"192","tt0003578","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Yaqui Cur","1913","Short,Western"
"193","tt0003632","Emil Jannings","nm0417837","actor","1950","tt0019553,tt0016847,tt0019071,tt0029817","1",1929,"Best actor","The Way of All Flesh & The Las","Switzerland",1884,"movie","Arme Eva","1916","Drama"
"194","tt0003670","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"movie","Behind the Scenes","1914","Drama"
"195","tt0003772","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"movie","Cinderella","1914","Drama,Fantasy"
"196","tt0003777","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Classmates","1914","Drama,Short"
"197","tt0003871","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"movie","The Eagle's Mate","1914","Drama"
"198","tt0003901","Wallace Beery","nm0000891","actor","1949","tt0021730,tt0040271,tt0025948,tt0023948","5",1933,"Best actor","The Champ","Missouri",1885,"short","The Fable of Higher Education That Was Too High for the Old Man","1914","Comedy,Short"
"199","tt0003904","Wallace Beery","nm0000891","actor","1949","tt0021730,tt0040271,tt0025948,tt0023948","5",1933,"Best actor","The Champ","Missouri",1885,"short","The Fable of Napoleon and the Bumps","1914","Comedy,Short"
"200","tt0003909","Wallace Beery","nm0000891","actor","1949","tt0021730,tt0040271,tt0025948,tt0023948","5",1933,"Best actor","The Champ","Missouri",1885,"short","The Fable of the Brash Drummer and the Nectarine","1914","Comedy,Short"
"201","tt0003910","Wallace Beery","nm0000891","actor","1949","tt0021730,tt0040271,tt0025948,tt0023948","5",1933,"Best actor","The Champ","Missouri",1885,"short","The Fable of the Bush League Lover Who Failed to Qualify","1914","Comedy,Short"
"202","tt0003911","Wallace Beery","nm0000891","actor","1949","tt0021730,tt0040271,tt0025948,tt0023948","5",1933,"Best actor","The Champ","Missouri",1885,"short","The Fable of the Busy Business Boy and the Droppers-in","1914","Comedy,Short"
"203","tt0003913","Wallace Beery","nm0000891","actor","1949","tt0021730,tt0040271,tt0025948,tt0023948","5",1933,"Best actor","The Champ","Missouri",1885,"short","The Fable of the Coming Champion Who Was Delayed","1914","Comedy,Short"
"204","tt0003919","Wallace Beery","nm0000891","actor","1949","tt0021730,tt0040271,tt0025948,tt0023948","5",1933,"Best actor","The Champ","Missouri",1885,"short","The Fable of the Manoeuvres of Joel and Father's Second Time on Earth","1914","Comedy,Short"
"205","tt0004027","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"movie","A Good Little Devil","1914","Drama"
"206","tt0004057","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"short","Hearts Adrift","1914","Romance,Short"
"207","tt0004072","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Her Father's Silent Partner","1914","Drama,Short"
"208","tt0004123","Wallace Beery","nm0000891","actor","1949","tt0021730,tt0040271,tt0025948,tt0023948","5",1933,"Best actor","The Champ","Missouri",1885,"short","The Hour and the Man","1914","Drama,Short"
"209","tt0004141","Emil Jannings","nm0417837","actor","1950","tt0019553,tt0016847,tt0019071,tt0029817","1",1929,"Best actor","The Way of All Flesh & The Las","Switzerland",1884,"movie","Im SchÃ¼tzengraben","1914","\N"
"210","tt0004323","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Men and Women","1914","Drama,Short"
"211","tt0004456","Emil Jannings","nm0417837","actor","1950","tt0019553,tt0016847,tt0019071,tt0029817","1",1929,"Best actor","The Way of All Flesh & The Las","Switzerland",1884,"movie","Passionels Tagebuch","1916","\N"
"212","tt0004474","Wallace Beery","nm0000891","actor","1949","tt0021730,tt0040271,tt0025948,tt0023948","5",1933,"Best actor","The Champ","Missouri",1885,"short","The Plum Tree","1914","Drama,Short"
"213","tt0004484","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","The Power of the Press","1914","Drama,Short"
"214","tt0004567","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"movie","The Seats of the Mighty","1914","Drama"
"215","tt0004622","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"movie","The Span of Life","1914","Drama"
"216","tt0004646","Lionel Barrymore","nm0000859","actor","1954","tt0021885,tt0038650,tt0040506,tt0030993","4",1932,"Best actor","A Free Soul","Pennsylvania",1878,"short","Strongheart","1914","Action,Short,Western"
"217","tt0004654","Mary Pickford","nm0681933","actress","1979","tt0024539,tt0019788,tt0008188,tt0010267","2",1930,"Best actress","Coquette","Canada",1892,"movie","Such a Little Queen","1914","Comedy,Drama,Romance"
