nconst,name,category,actbirthplace,actbirthyear,tconst,movietitle,movieyear,titletype,genres
nm0000843,Anne Bancroft,actress,New York,1931,tt12618368,Molly Goes to the Hospital,1951,tvEpisode,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0514767,Flame-Out,1951,tvEpisode,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0713883,A Vision of Death,1951,tvEpisode,"Drama,Mystery,Thriller"
nm0000843,Anne Bancroft,actress,New York,1931,tt10176874,Mother-in-Law,1951,tvEpisode,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0632344,The Deal,1951,tvEpisode,"Horror,Mystery,Sci-Fi"
nm0000843,Anne Bancroft,actress,New York,1931,tt0553971,Murderer's Face,1951,tvEpisode,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0581381,The Golden Mouth,1951,tvEpisode,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0744925,The Customs of the Country,1951,tvEpisode,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt12823248,Tante Elka and the New Daughter-In-Law,1951,tvEpisode,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0505857,The Chinese Mummer Mystery,1951,tvEpisode,"Crime,Drama,Mystery"
nm0000843,Anne Bancroft,actress,New York,1931,tt0712623,Wintertime,1951,tvEpisode,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0044557,Don't Bother to Knock,1952,movie,"Drama,Film-Noir,Mystery"
nm0000843,Anne Bancroft,actress,New York,1931,tt0046441,Tonight We Sing,1953,movie,Musical
nm0000843,Anne Bancroft,actress,New York,1931,tt0664943,The Capital of the World,1953,tvEpisode,"Drama,History,Music"
nm0000843,Anne Bancroft,actress,New York,1931,tt0045958,The Kid from Left Field,1953,movie,"Comedy,Drama,Sport"
nm0000843,Anne Bancroft,actress,New York,1931,tt0622668,To Live in Peace,1953,tvEpisode,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0047041,Gorilla at Large,1954,movie,"Crime,Film-Noir,Mystery"
nm0000843,Anne Bancroft,actress,New York,1931,tt0047388,The Raid,1954,movie,"Action,Drama,War"
nm0000843,Anne Bancroft,actress,New York,1931,tt0637653,A Medal for Benny,1954,tvEpisode,"Comedy,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt3866506,The Waltz,1954,tvEpisode,"Comedy,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0048301,A Life in the Balance,1955,movie,"Crime,Mystery,Thriller"
nm0000843,Anne Bancroft,actress,New York,1931,tt0048412,The Naked Street,1955,movie,"Crime,Drama,Film-Noir"
nm0000843,Anne Bancroft,actress,New York,1931,tt0637711,Forever Female,1955,tvEpisode,"Comedy,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0048421,New York Confidential,1955,movie,"Crime,Drama,Film-Noir"
nm0000843,Anne Bancroft,actress,New York,1931,tt0637726,Hired Wife,1956,tvEpisode,"Comedy,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0542559,Fear Is the Hunter,1956,tvEpisode,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0049933,Walk the Proud Land,1956,movie,"Biography,History,Western"
nm0000843,Anne Bancroft,actress,New York,1931,tt0637864,The Corrigan Case,1956,tvEpisode,"Comedy,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0049552,Nightfall,1956,movie,"Crime,Drama,Film-Noir"
nm0000843,Anne Bancroft,actress,New York,1931,tt0507665,Key Largo,1956,tvEpisode,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0637855,The Black Angel,1957,tvEpisode,"Comedy,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0050893,The Restless Breed,1957,movie,Western
nm0000843,Anne Bancroft,actress,New York,1931,tt0050988,So Soon to Die,1957,tvEpisode,"Comedy,Crime,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0507664,Hostages to Fortune,1957,tvEpisode,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0542657,The Mad Bomber,1957,tvEpisode,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0675580,Invitation to a Gunfighter,1957,tvEpisode,"Comedy,Crime,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0754237,Episode in Darkness,1957,tvEpisode,Western
nm0000843,Anne Bancroft,actress,New York,1931,tt0050439,The Girl in Black Stockings,1957,movie,"Crime,Drama,Film-Noir"
nm0000843,Anne Bancroft,actress,New York,1931,tt0582158,A Time to Cry,1958,tvEpisode,"Drama,Music"
nm0000843,Anne Bancroft,actress,New York,1931,tt0056241,The Miracle Worker,1962,movie,"Biography,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0528203,Out on the Outskirts of Town,1964,tvEpisode,"Adventure,Comedy,Crime"
nm0000843,Anne Bancroft,actress,New York,1931,tt0058500,The Pumpkin Eater,1964,movie,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0059729,The Slender Thread,1965,movie,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0060050,7 Women,1966,movie,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0347223,I'm Getting Married,1967,tvSpecial,Musical
nm0000843,Anne Bancroft,actress,New York,1931,tt0061722,The Graduate,1967,movie,"Comedy,Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt0504363,I'm Getting Married,1967,tvEpisode,"Comedy,Drama,Musical"
nm0000843,Anne Bancroft,actress,New York,1931,tt0069528,Young Winston,1972,movie,"Biography,Drama,War"
nm0000843,Anne Bancroft,actress,New York,1931,tt0072034,The Prisoner of Second Avenue,1975,movie,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0073113,The Hindenburg,1975,movie,"Adventure,Drama,History"
nm0000843,Anne Bancroft,actress,New York,1931,tt0074802,Lipstick,1976,movie,"Crime,Drama,Thriller"
nm0000843,Anne Bancroft,actress,New York,1931,tt1594055,Part 1,1977,tvEpisode,"Biography,Drama,History"
nm0000843,Anne Bancroft,actress,New York,1931,tt0075520,Jesus of Nazareth,1977,tvMiniSeries,"Biography,Drama,History"
nm0000843,Anne Bancroft,actress,New York,1931,tt0076843,The Turning Point,1977,movie,"Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt14348566,Part 4,1977,tvEpisode,"Biography,Drama,History"
nm0000843,Anne Bancroft,actress,New York,1931,tt1594056,Part 2,1977,tvEpisode,"Biography,Drama,History"
nm0000843,Anne Bancroft,actress,New York,1931,tt14348564,Part 3,1977,tvEpisode,"Biography,Drama,History"
nm0000843,Anne Bancroft,actress,New York,1931,tt0080724,Fatso,1980,movie,"Comedy,Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt0080678,The Elephant Man,1980,movie,"Biography,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt1446752,Episode #1.1,1982,tvEpisode,"Adventure,Biography,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0086450,To Be or Not to Be,1983,movie,"Comedy,Drama,War"
nm0000843,Anne Bancroft,actress,New York,1931,tt0087313,Garbo Talks,1984,movie,"Comedy,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0088683,Agnes of God,1985,movie,"Drama,Mystery"
nm0000843,Anne Bancroft,actress,New York,1931,tt0090556,"'night, Mother",1986,movie,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0090570,84 Charing Cross Road,1987,movie,"Biography,Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt0096289,Torch Song Trilogy,1988,movie,"Comedy,Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt0582716,Episode #1.3,1990,tvEpisode,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0582714,Episode #1.1,1990,tvEpisode,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0582717,Episode #1.4,1990,tvEpisode,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0582715,Episode #1.2,1990,tvEpisode,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0098799,Freddie and Max,1990,tvSeries,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0582719,Episode #1.6,1990,tvEpisode,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0582718,Episode #1.5,1990,tvEpisode,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0102521,Broadway Bound,1992,tvMovie,"Comedy,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0104929,Mrs. Cage,1992,tvEpisode,"Comedy,Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt0107611,Mr. Jones,1993,movie,"Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt10499000,Part I,1994,tvEpisode,"Drama,War"
nm0000843,Anne Bancroft,actress,New York,1931,tt0110721,Oldest Living Confederate Widow Tells All,1994,tvMiniSeries,"Drama,War"
nm0000843,Anne Bancroft,actress,New York,1931,tt0110572,Paddy Chayefsky's 'The Mother',1994,tvEpisode,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0113321,Home for the Holidays,1995,movie,"Comedy,Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt0113347,How to Make an American Quilt,1995,movie,"Comedy,Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt0117781,The Sunchaser,1996,movie,"Crime,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0116550,Homecoming,1996,tvMovie,"Drama,Family"
nm0000843,Anne Bancroft,actress,New York,1931,tt0118901,Critical Care,1997,movie,"Comedy,Drama"
nm0000843,Anne Bancroft,actress,New York,1931,tt0119173,G.I. Jane,1997,movie,"Action,Drama,War"
nm0000843,Anne Bancroft,actress,New York,1931,tt0814195,Living with Cancer: A Message of Hope,1998,tvMovie,Documentary
nm0000843,Anne Bancroft,actress,New York,1931,tt0119621,Mark Twain's America in,1998,movie,"Biography,Documentary"
nm0000843,Anne Bancroft,actress,New York,1931,tt0186948,Deep in My Heart,1999,tvMovie,Drama
nm0000843,Anne Bancroft,actress,New York,1931,tt0171433,Keeping the Faith,2000,movie,"Comedy,Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt0850951,Anamalai: India's Elephant Mountain,2000,tvEpisode,Documentary
nm0000843,Anne Bancroft,actress,New York,1931,tt0153464,Up at the Villa,2000,movie,"Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt0311730,The Roman Spring of Mrs. Stone,2003,tvMovie,"Drama,Romance"
nm0000843,Anne Bancroft,actress,New York,1931,tt0551393,Opening Night,2004,tvEpisode,Comedy
nm0000843,Anne Bancroft,actress,New York,1931,tt0361500,Delgo,2008,movie,"Adventure,Animation,Comedy"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt11423798,Changes,1965,short,"Drama,Short"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0063227,The Lion in Winter,1968,movie,"Biography,Drama,History"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0985226,This Isn't Just One of Those Physical Things,1968,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0064400,Hamlet,1969,movie,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt10965062,Medieval England: The Peasants Revolt,1969,short,"Drama,History,Short"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1029922,A Walk Through the Forest,1969,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1342999,Biography,1970,tvSeries,Biography
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0065609,Danton,1970,tvEpisode,Biography
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0066504,Uncle Vanya,1970,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0065796,The Great Inimitable Mr. Dickens,1970,tvMovie,"Biography,Drama"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0065822,Hearts and Flowers,1970,tvEpisode,"Comedy,Drama"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0927036,The Ten Commandments,1971,tvSeries,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0066979,Decision to Burn,1971,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0069107,Poet Game,1971,tvMovie,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0067976,When Eight Bells Toll,1971,movie,"Action,Adventure,Crime"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1279907,Part Four: A Letter and Two Proposals,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1303162,Leave of Absence,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1230976,Cuculus Canorus,1972,tvEpisode,"Crime,Drama,Horror"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0068527,The Edwardians,1972,tvMiniSeries,"Drama,History"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1303167,Sounds of War,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1303160,A Beautiful Tale,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1322238,Fortunes of War,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1322237,Escape,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1303164,New Beginnings,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1303163,Madness,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1303165,Reunions,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0069654,War & Peace,1972,tvSeries,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1322239,Men of Destiny,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0374019,The Man Outside,1972,tvSeries,"Crime,Drama,Horror"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1279908,Part One: Name Day,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1322236,Borodino,1972,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1322872,The Road to Life,1973,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1322868,An Epilogue,1973,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1322871,The Retreat,1973,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1322869,Moscow!,1973,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0070330,Lloyd George,1973,tvEpisode,"Drama,History"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1322870,Of Life and Death,1973,tvEpisode,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0069987,A Doll's House,1973,movie,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0071313,The Childhood Friend,1974,tvEpisode,"Comedy,Drama"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0071039,QB VII,1974,tvMiniSeries,"Drama,Mystery"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0071501,Find Me,1974,tvEpisode,"Biography,Documentary,Music"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1272309,Part One & Two,1974,tvEpisode,"Drama,Mystery"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1586153,Part Three,1974,tvEpisode,"Drama,Mystery"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0071706,Juggernaut,1974,movie,"Action,Drama,Thriller"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0071554,The Girl from Petrovka,1974,movie,"Comedy,Drama,Romance"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0072018,Possessions,1974,tvMovie,\N
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1493442,The Arcata Promise,1974,tvEpisode,"Comedy,Drama,Romance"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1077693,Possessions,1974,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1454044,Childhood,1974,tvSeries,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0074801,The Lindbergh Kidnapping Case,1976,tvMovie,"Crime,Drama,History"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0074374,Dark Victory,1976,tvMovie,"Drama,Romance"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0075704,Audrey Rose,1977,movie,"Drama,Fantasy,Horror"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0077889,Magic,1978,movie,"Drama,Horror"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0077743,International Velvet,1978,movie,"Drama,Family,Sport"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0077035,Kean,1978,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0079539,Mayflower: The Pilgrims' Adventure,1979,tvMovie,"Adventure,History"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0080515,A Change of Seasons,1980,movie,"Comedy,Drama"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0080678,The Elephant Man,1980,movie,"Biography,Drama"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0082900,Peter and Paul,1981,tvMovie,"Biography,Drama,History"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0082114,The Bunker,1981,tvMovie,"Drama,History,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0084100,The Hunchback of Notre Dame,1982,tvMovie,"Drama,Romance"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0084257,Little Eyolf,1982,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1601483,Episode #1.4,1983,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1601480,Episode #1.1,1983,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1601482,Episode #1.3,1983,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0087684,A Married Man,1983,tvMiniSeries,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1601481,Episode #1.2,1983,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1388695,Episode #1.11,1984,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0086993,The Bounty,1984,movie,"Adventure,Drama,History"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0088734,Arch of Triumph,1984,tvMovie,"Drama,Romance,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1388696,Episode #1.12,1984,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt7935382,The Art of Acting,1984,tvEpisode,\N
nm0000164,Anthony Hopkins,actor,Wales,1937,tt4501790,Episode #1.1,1985,tvEpisode,"Biography,Drama,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt4501794,Episode #1.3,1985,tvEpisode,"Biography,Drama,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0089645,Mussolini and I,1985,tvMiniSeries,"Biography,Drama,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0088536,Hollywood Wives,1985,tvMiniSeries,"Drama,Romance"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0093103,The Good Father,1985,movie,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt4501792,Episode #1.4,1985,tvEpisode,"Biography,Drama,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt4501788,Episode #1.2,1985,tvEpisode,"Biography,Drama,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0089239,Guilty Conscience,1985,tvMovie,"Crime,Drama,Mystery"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0090570,84 Charing Cross Road,1987,movie,"Biography,Drama,Romance"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1005950,Anthony Hopkins/David Hare,1987,tvEpisode,Documentary
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0088832,Blunt,1987,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0705867,Under Milk Wood,1988,tvEpisode,Documentary
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0096243,The Tenth Man,1988,tvMovie,"Drama,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0094955,The Dawning,1988,movie,"Drama,Romance,Thriller"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0097491,Heartland,1989,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1793478,Chapter Five,1989,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0094871,A Chorus of Disapproval,1989,movie,"Comedy,Drama,Musical"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt1793480,Chapter Six,1989,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0096601,Great Expectations,1989,tvMiniSeries,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0099409,Desperate Hours,1990,movie,"Action,Crime,Drama"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0099476,Dylan Thomas: Return Journey,1990,movie,Biography
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0102926,The Silence of the Lambs,1991,movie,"Crime,Drama,Thriller"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0102969,The Efficiency Expert,1991,movie,"Comedy,Drama"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0102595,One Man's War,1991,tvMovie,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0105603,To Be the Best,1992,tvMovie,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0103874,Dracula,1992,movie,Horror
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0104454,Howards End,1992,movie,"Drama,Romance"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0104299,Freejack,1992,movie,"Action,Crime,Sci-Fi"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0106185,The Innocent,1993,movie,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0107943,The Remains of the Day,1993,movie,"Drama,Romance"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt5430086,The Trial,1993,tvEpisode,Drama
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0108388,The Trial,1993,movie,"Drama,Thriller"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0108101,Shadowlands,1993,movie,"Biography,Drama,Romance"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0110322,Legends of the Fall,1994,movie,"Drama,Romance,War"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0459407,In Ismail's Custody,1994,video,Documentary
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0111001,The Road to Wellville,1994,movie,"Comedy,Drama"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0113987,Nixon,1995,movie,"Biography,Drama,History"
nm0000164,Anthony Hopkins,actor,Wales,1937,tt0117791,Surviving Picasso,1996,movie,"Biography,Drama,Romance"
